order_id,order_date,ship_date,customer_id,product_id,region,sales,quantity,discount,profit
ORD-02213,2023-10-10,2023-10-17,CUST-0009,PROD-0011,North,5952.75,8,0,1904.88
ORD-02214,2023-11-02,2023-11-09,CUST-0029,PROD-0016,West,471.85,1,0.3,-70.78
ORD-02215,2024-09-06,2024-09-09,CUST-0038,PROD-0009,West,1482.06,8,0,474.26
ORD-02216,2024-03-25,2024-03-31,CUST-0120,PROD-0003,West,1107.3,4,0.1,254.68
ORD-02217,2023-06-11,2023-06-16,CUST-0081,PROD-0026,South,234.49,6,0,46.9
ORD-02218,2022-03-17,2022-03-19,CUST-0007,PROD-0018,East,1675.93,6,0.1,50.28
ORD-02219,2023-11-29,2023-12-02,CUST-0013,PROD-0023,North,254.65,7,0.05,39.47
ORD-02220,2024-03-09,2024-03-13,CUST-0095,PROD-0017,West,2419.5,5,0.4,-580.68
ORD-02221,2024-07-26,2024-08-01,CUST-0048,PROD-0015,North,2649.54,6,0.5,-874.35
ORD-02222,2023-12-15,2023-12-21,CUST-0017,PROD-0017,East,100.66,1,0.3,-15.1
ORD-02223,2022-06-01,2022-06-04,CUST-0039,PROD-0017,South,1524.07,8,0.4,-365.78
ORD-02224,2024-12-19,2024-12-23,CUST-0118,PROD-0009,West,2698.98,2,0.05,742.22
ORD-02225,2022-11-24,2022-11-30,CUST-0051,PROD-0017,North,1318.77,3,0.4,-316.5
ORD-02226,2023-12-01,2023-12-06,CUST-0109,PROD-0018,North,994.14,2,0.4,-238.59
ORD-02227,2022-06-13,2022-06-17,CUST-0118,PROD-0011,East,420.72,1,0.15,77.83
ORD-02228,2022-12-08,2022-12-10,CUST-0057,PROD-0015,East,2032.27,6,0.3,-304.84
ORD-02229,2023-03-02,2023-03-05,CUST-0106,PROD-0026,South,34.8,6,0.1,3.83
ORD-02230,2022-01-25,2022-02-01,CUST-0041,PROD-0007,North,527.58,7,0,168.83
ORD-02231,2022-06-13,2022-06-15,CUST-0032,PROD-0028,South,159.46,8,0,31.89
ORD-02232,2023-05-14,2023-05-21,CUST-0055,PROD-0002,East,3284.23,6,0.15,607.58
ORD-02233,2022-09-09,2022-09-11,CUST-0037,PROD-0011,North,954.4,3,0,305.41
ORD-02234,2023-12-04,2023-12-11,CUST-0102,PROD-0026,South,371.79,4,0,74.36
ORD-02235,2023-03-21,2023-03-28,CUST-0045,PROD-0017,East,691.69,7,0.4,-166.01
ORD-02236,2022-05-04,2022-05-11,CUST-0001,PROD-0021,South,2567.75,6,0.3,-385.16
ORD-02237,2022-07-05,2022-07-09,CUST-0082,PROD-0010,South,510.34,4,0.05,140.34
ORD-02238,2023-05-06,2023-05-12,CUST-0063,PROD-0019,North,832.4,6,0.1,24.97
ORD-02239,2024-03-15,2024-03-22,CUST-0079,PROD-0002,East,1935.71,4,0,619.43
ORD-02240,2024-05-13,2024-05-20,CUST-0049,PROD-0014,North,1767.08,4,0.2,-106.02
ORD-02241,2023-06-10,2023-06-12,CUST-0105,PROD-0023,East,91.73,2,0.1,10.09
ORD-02242,2023-10-25,2023-11-01,CUST-0115,PROD-0007,South,2183.31,5,0,698.66
ORD-02243,2022-03-18,2022-03-21,CUST-0086,PROD-0018,South,369.14,3,0.3,-55.37
ORD-02244,2024-05-09,2024-05-12,CUST-0055,PROD-0005,West,722.0,2,0,231.04
ORD-02245,2024-12-19,2024-12-25,CUST-0030,PROD-0019,South,3510.72,4,0,421.29
ORD-02246,2024-05-06,2024-05-11,CUST-0052,PROD-0009,East,567.37,1,0,181.56
ORD-02247,2024-11-08,2024-11-13,CUST-0098,PROD-0009,West,2011.49,6,0,643.68
ORD-02248,2024-07-18,2024-07-21,CUST-0109,PROD-0016,North,309.84,5,0.4,-74.36
ORD-02249,2022-09-03,2022-09-05,CUST-0097,PROD-0013,West,1870.09,5,0.2,-112.21
ORD-02250,2023-03-03,2023-03-09,CUST-0065,PROD-0025,South,61.53,2,0.05,9.54
ORD-02251,2024-11-14,2024-11-17,CUST-0094,PROD-0008,North,7901.75,5,0,2528.56
ORD-02252,2023-04-22,2023-04-29,CUST-0002,PROD-0020,North,325.94,2,0.5,-107.56
ORD-02253,2024-05-08,2024-05-10,CUST-0024,PROD-0018,North,1899.15,3,0.2,-113.95
ORD-02254,2022-05-19,2022-05-26,CUST-0109,PROD-0006,West,2765.7,4,0,885.02
ORD-02255,2024-07-11,2024-07-16,CUST-0018,PROD-0001,North,801.12,5,0.15,148.21
ORD-02256,2023-07-12,2023-07-14,CUST-0073,PROD-0007,North,6197.73,6,0,1983.27
ORD-02257,2022-05-02,2022-05-08,CUST-0062,PROD-0023,East,17.75,2,0.05,2.75
ORD-02258,2024-08-11,2024-08-13,CUST-0076,PROD-0024,East,134.45,8,0.15,8.74
ORD-02259,2024-04-13,2024-04-16,CUST-0024,PROD-0006,South,7895.32,8,0,2526.5
ORD-02260,2023-06-27,2023-07-04,CUST-0083,PROD-0022,North,3231.95,7,0,387.83
ORD-02261,2023-01-30,2023-02-03,CUST-0049,PROD-0017,South,1497.94,7,0.3,-224.69
ORD-02262,2024-07-07,2024-07-14,CUST-0084,PROD-0006,North,3025.47,3,0,968.15
ORD-02263,2024-03-11,2024-03-16,CUST-0093,PROD-0005,North,2030.48,6,0,649.75
ORD-02264,2023-11-26,2023-12-01,CUST-0061,PROD-0020,South,217.5,1,0.4,-52.2
ORD-02265,2022-01-26,2022-01-28,CUST-0103,PROD-0015,North,2372.15,8,0.3,-355.82
ORD-02266,2022-12-18,2022-12-21,CUST-0012,PROD-0004,North,5960.36,7,0,1907.32
ORD-02267,2024-03-09,2024-03-14,CUST-0019,PROD-0006,North,2023.13,5,0.15,374.28
ORD-02268,2024-04-14,2024-04-16,CUST-0064,PROD-0004,South,1200.68,2,0,384.22
ORD-02269,2024-04-13,2024-04-15,CUST-0019,PROD-0027,North,383.24,5,0,76.65
ORD-02270,2024-01-09,2024-01-12,CUST-0012,PROD-0021,South,606.86,3,0,72.82
ORD-02271,2022-10-18,2022-10-25,CUST-0117,PROD-0030,East,32.7,1,0.1,3.6
ORD-02272,2023-01-05,2023-01-10,CUST-0079,PROD-0001,North,1172.85,3,0,375.31
ORD-02273,2022-09-25,2022-09-30,CUST-0053,PROD-0003,East,2422.41,5,0,775.17
ORD-02274,2023-07-08,2023-07-12,CUST-0106,PROD-0023,South,57.93,6,0.15,3.77
ORD-02275,2022-08-15,2022-08-19,CUST-0120,PROD-0018,East,242.12,2,0.5,-79.9
ORD-02276,2023-08-08,2023-08-15,CUST-0078,PROD-0026,South,303.09,7,0.15,19.7
ORD-02277,2024-05-12,2024-05-15,CUST-0028,PROD-0015,South,340.86,1,0.3,-51.13
ORD-02278,2023-06-15,2023-06-17,CUST-0066,PROD-0024,North,14.83,2,0.05,2.3
ORD-02279,2022-09-25,2022-09-27,CUST-0056,PROD-0010,North,3752.77,7,0,1200.89
ORD-02280,2024-03-15,2024-03-21,CUST-0094,PROD-0021,North,3084.24,4,0.2,-185.05
ORD-02281,2024-11-10,2024-11-15,CUST-0035,PROD-0015,West,158.17,1,0.4,-37.96
ORD-02282,2024-04-20,2024-04-24,CUST-0036,PROD-0014,North,490.09,1,0.5,-161.73
ORD-02283,2024-10-03,2024-10-10,CUST-0096,PROD-0005,West,6003.74,6,0,1921.2
ORD-02284,2022-01-05,2022-01-07,CUST-0003,PROD-0001,South,1348.02,7,0.05,370.71
ORD-02285,2024-07-17,2024-07-20,CUST-0076,PROD-0004,East,521.87,1,0,167.0
ORD-02286,2022-09-06,2022-09-10,CUST-0016,PROD-0013,West,309.96,1,0.4,-74.39
ORD-02287,2022-11-08,2022-11-11,CUST-0018,PROD-0022,South,2964.27,8,0.4,-711.42
ORD-02288,2024-07-30,2024-08-06,CUST-0092,PROD-0020,North,742.4,1,0,89.09
ORD-02289,2024-05-20,2024-05-25,CUST-0034,PROD-0013,North,371.99,1,0.4,-89.28
ORD-02290,2024-11-20,2024-11-24,CUST-0088,PROD-0008,North,3455.01,2,0.05,950.13
ORD-02291,2022-06-18,2022-06-20,CUST-0067,PROD-0029,North,47.02,2,0.05,7.29
ORD-02292,2023-11-07,2023-11-13,CUST-0019,PROD-0025,East,271.83,5,0,54.37
ORD-02293,2022-05-21,2022-05-25,CUST-0027,PROD-0011,West,1600.98,5,0.1,368.23
ORD-02294,2023-05-28,2023-06-01,CUST-0075,PROD-0029,East,47.31,7,0,9.46
ORD-02295,2022-10-10,2022-10-14,CUST-0113,PROD-0021,East,526.71,3,0.4,-126.41
ORD-02296,2022-11-08,2022-11-11,CUST-0084,PROD-0008,South,6239.5,5,0,1996.64
ORD-02297,2022-03-10,2022-03-16,CUST-0045,PROD-0017,West,1639.23,8,0.1,49.18
ORD-02298,2024-01-05,2024-01-12,CUST-0025,PROD-0014,South,1438.15,4,0,172.58
ORD-02299,2022-11-23,2022-11-29,CUST-0013,PROD-0025,South,135.69,3,0.1,14.93
ORD-02300,2022-05-23,2022-05-30,CUST-0023,PROD-0026,East,162.32,6,0.1,17.86
ORD-02301,2022-08-23,2022-08-25,CUST-0008,PROD-0015,East,962.2,4,0,115.46
ORD-02302,2022-09-19,2022-09-25,CUST-0032,PROD-0017,North,920.18,2,0.1,27.61
ORD-02303,2023-02-15,2023-02-18,CUST-0073,PROD-0024,West,35.19,7,0.05,5.45
ORD-02304,2024-12-26,2025-01-02,CUST-0048,PROD-0001,South,5327.87,7,0.15,985.66
ORD-02305,2023-06-14,2023-06-18,CUST-0049,PROD-0024,North,304.37,5,0.1,33.48
ORD-02306,2023-03-25,2023-04-01,CUST-0039,PROD-0013,West,93.11,1,0.2,-5.59
ORD-02307,2024-10-19,2024-10-26,CUST-0096,PROD-0026,East,202.92,4,0.05,31.45
ORD-02308,2023-04-27,2023-05-01,CUST-0072,PROD-0014,North,1323.71,7,0,158.85
ORD-02309,2022-09-16,2022-09-21,CUST-0086,PROD-0006,South,421.99,1,0.05,116.05
ORD-02310,2023-12-21,2023-12-28,CUST-0101,PROD-0013,West,366.3,3,0.3,-54.95
ORD-02311,2024-04-17,2024-04-23,CUST-0057,PROD-0017,West,1511.64,5,0,181.4
ORD-02312,2022-11-23,2022-11-29,CUST-0008,PROD-0021,North,641.85,1,0.4,-154.04
ORD-02313,2023-09-14,2023-09-20,CUST-0073,PROD-0016,West,703.22,3,0.1,21.1
ORD-02314,2023-09-22,2023-09-24,CUST-0040,PROD-0024,South,92.83,7,0.05,14.39
ORD-02315,2024-06-05,2024-06-09,CUST-0078,PROD-0024,West,47.64,3,0.1,5.24
ORD-02316,2023-07-21,2023-07-25,CUST-0083,PROD-0027,North,73.87,2,0,14.77
ORD-02317,2022-06-14,2022-06-20,CUST-0019,PROD-0015,North,1117.91,7,0.2,-67.07
ORD-02318,2024-10-21,2024-10-27,CUST-0104,PROD-0006,East,2763.75,5,0.05,760.03
ORD-02319,2024-04-09,2024-04-13,CUST-0111,PROD-0025,North,42.08,2,0,8.42
ORD-02320,2024-01-30,2024-02-03,CUST-0026,PROD-0022,East,297.58,2,0,35.71
ORD-02321,2024-04-02,2024-04-04,CUST-0040,PROD-0020,East,4830.28,7,0,579.63
ORD-02322,2024-10-31,2024-11-05,CUST-0007,PROD-0002,North,1135.91,1,0.1,261.26
ORD-02323,2022-04-12,2022-04-14,CUST-0012,PROD-0026,North,30.42,1,0,6.08
ORD-02324,2023-05-08,2023-05-10,CUST-0097,PROD-0023,South,77.25,2,0.1,8.5
ORD-02325,2022-04-04,2022-04-11,CUST-0014,PROD-0029,East,285.03,7,0.05,44.18
ORD-02326,2022-04-15,2022-04-22,CUST-0065,PROD-0009,North,3779.16,5,0,1209.33
ORD-02327,2024-01-17,2024-01-19,CUST-0081,PROD-0004,North,3227.08,8,0,1032.67
ORD-02328,2022-02-16,2022-02-21,CUST-0119,PROD-0006,South,2759.44,8,0.05,758.85
ORD-02329,2022-04-26,2022-05-03,CUST-0030,PROD-0015,North,530.94,7,0,63.71
ORD-02330,2024-08-20,2024-08-23,CUST-0017,PROD-0029,North,114.26,7,0,22.85
ORD-02331,2024-09-20,2024-09-24,CUST-0108,PROD-0008,North,5292.73,7,0,1693.67
ORD-02332,2023-08-11,2023-08-17,CUST-0002,PROD-0022,East,1825.46,6,0,219.06
ORD-02333,2022-01-31,2022-02-03,CUST-0084,PROD-0009,East,656.74,5,0.05,180.6
ORD-02334,2023-01-17,2023-01-20,CUST-0106,PROD-0004,South,580.35,1,0.05,159.6
ORD-02335,2023-12-23,2023-12-28,CUST-0034,PROD-0013,East,466.74,1,0,56.01
ORD-02336,2024-06-13,2024-06-19,CUST-0089,PROD-0004,North,5484.54,6,0,1755.05
ORD-02337,2023-10-22,2023-10-24,CUST-0095,PROD-0004,West,3776.15,5,0,1208.37
ORD-02338,2023-03-22,2023-03-25,CUST-0047,PROD-0002,West,3451.37,5,0.15,638.5
ORD-02339,2022-08-19,2022-08-25,CUST-0069,PROD-0028,North,95.85,3,0,19.17
ORD-02340,2022-02-18,2022-02-20,CUST-0039,PROD-0030,North,258.83,7,0.05,40.12
ORD-02341,2023-04-14,2023-04-16,CUST-0019,PROD-0004,South,694.7,2,0.15,128.52
ORD-02342,2024-03-05,2024-03-12,CUST-0038,PROD-0013,East,2041.98,4,0.2,-122.52
ORD-02343,2023-04-22,2023-04-26,CUST-0071,PROD-0003,North,616.19,6,0.05,169.45
ORD-02344,2024-05-11,2024-05-15,CUST-0099,PROD-0005,South,6307.17,7,0.1,1450.65
ORD-02345,2023-11-22,2023-11-26,CUST-0096,PROD-0025,West,157.88,2,0.1,17.37
ORD-02346,2023-11-06,2023-11-08,CUST-0018,PROD-0008,East,5121.34,8,0.05,1408.37
ORD-02347,2022-04-04,2022-04-11,CUST-0104,PROD-0020,South,205.83,4,0.2,-12.35
ORD-02348,2024-06-10,2024-06-17,CUST-0108,PROD-0012,West,6097.51,7,0,1951.2
ORD-02349,2024-06-23,2024-06-25,CUST-0004,PROD-0015,North,1716.91,8,0.5,-566.58
ORD-02350,2024-09-11,2024-09-17,CUST-0083,PROD-0025,North,30.7,1,0,6.14
ORD-02351,2024-12-21,2024-12-23,CUST-0100,PROD-0006,West,7354.13,5,0,2353.32
ORD-02352,2024-07-29,2024-08-05,CUST-0024,PROD-0013,North,1396.98,3,0.4,-335.28
ORD-02353,2024-04-04,2024-04-07,CUST-0115,PROD-0015,North,2191.82,5,0.1,65.75
ORD-02354,2022-01-22,2022-01-27,CUST-0084,PROD-0029,South,149.32,4,0,29.86
ORD-02355,2023-11-24,2023-11-27,CUST-0094,PROD-0018,West,5066.63,7,0.1,152.0
ORD-02356,2023-03-23,2023-03-29,CUST-0056,PROD-0024,South,352.38,8,0,70.48
ORD-02357,2023-06-24,2023-06-30,CUST-0118,PROD-0030,South,57.01,7,0.05,8.84
ORD-02358,2024-01-29,2024-02-01,CUST-0034,PROD-0001,South,659.55,1,0,211.06
ORD-02359,2024-08-29,2024-09-01,CUST-0074,PROD-0014,East,2162.76,6,0,259.53
ORD-02360,2023-10-06,2023-10-09,CUST-0088,PROD-0021,East,2213.77,7,0.3,-332.07
ORD-02361,2024-10-20,2024-10-27,CUST-0044,PROD-0012,North,7635.25,7,0,2443.28
ORD-02362,2024-12-15,2024-12-19,CUST-0019,PROD-0028,North,109.21,4,0,21.84
ORD-02363,2023-01-05,2023-01-07,CUST-0091,PROD-0006,North,1246.39,3,0.05,342.76
ORD-02364,2024-01-30,2024-02-06,CUST-0114,PROD-0016,South,210.25,2,0.2,-12.62
ORD-02365,2022-11-19,2022-11-25,CUST-0114,PROD-0018,South,2657.74,5,0.1,79.73
ORD-02366,2022-03-08,2022-03-12,CUST-0023,PROD-0004,West,212.51,1,0,68.0
ORD-02367,2023-01-05,2023-01-12,CUST-0053,PROD-0019,West,274.7,1,0.5,-90.65
ORD-02368,2024-03-25,2024-03-29,CUST-0064,PROD-0027,North,292.49,7,0,58.5
ORD-02369,2023-03-19,2023-03-21,CUST-0052,PROD-0030,North,62.03,1,0.05,9.61
ORD-02370,2023-02-11,2023-02-14,CUST-0024,PROD-0014,West,573.56,3,0,68.83
ORD-02371,2024-06-21,2024-06-24,CUST-0073,PROD-0009,West,7538.16,7,0,2412.21
ORD-02372,2022-03-08,2022-03-15,CUST-0051,PROD-0025,West,140.41,5,0.15,9.13
ORD-02373,2023-10-28,2023-10-30,CUST-0090,PROD-0020,North,1637.23,4,0.3,-245.58
ORD-02374,2023-01-05,2023-01-11,CUST-0111,PROD-0003,North,1387.81,2,0,444.1
ORD-02375,2024-05-29,2024-05-31,CUST-0017,PROD-0027,South,406.13,7,0.1,44.67
ORD-02376,2022-12-07,2022-12-13,CUST-0083,PROD-0010,South,2890.42,4,0.1,664.8
ORD-02377,2024-02-05,2024-02-07,CUST-0058,PROD-0024,North,344.46,7,0.05,53.39
ORD-02378,2024-04-25,2024-04-27,CUST-0022,PROD-0002,South,1392.03,2,0,445.45
ORD-02379,2022-12-06,2022-12-09,CUST-0099,PROD-0003,West,5462.68,5,0,1748.06
ORD-02380,2022-03-12,2022-03-18,CUST-0029,PROD-0006,West,4410.67,6,0,1411.41
ORD-02381,2023-05-17,2023-05-21,CUST-0009,PROD-0002,North,5677.4,6,0,1816.77
ORD-02382,2022-08-21,2022-08-27,CUST-0114,PROD-0024,North,249.63,6,0,49.93
ORD-02383,2023-04-08,2023-04-13,CUST-0075,PROD-0017,West,869.48,5,0.1,26.08
ORD-02384,2023-01-30,2023-02-02,CUST-0038,PROD-0028,North,137.04,3,0,27.41
ORD-02385,2023-12-12,2023-12-18,CUST-0096,PROD-0024,South,308.83,4,0.05,47.87
ORD-02386,2022-07-05,2022-07-08,CUST-0113,PROD-0019,North,1095.84,6,0.4,-263.0
ORD-02387,2022-10-02,2022-10-04,CUST-0016,PROD-0005,North,2880.09,8,0.1,662.42
ORD-02388,2024-02-01,2024-02-05,CUST-0021,PROD-0003,West,1567.58,7,0,501.63
ORD-02389,2023-02-21,2023-02-26,CUST-0044,PROD-0020,West,140.58,2,0.5,-46.39
ORD-02390,2023-04-15,2023-04-17,CUST-0062,PROD-0012,North,1415.16,7,0.05,389.17
ORD-02391,2023-10-15,2023-10-18,CUST-0086,PROD-0028,South,402.88,7,0,80.58
ORD-02392,2024-05-21,2024-05-23,CUST-0058,PROD-0026,West,42.82,1,0.15,2.78
ORD-02393,2023-07-05,2023-07-09,CUST-0112,PROD-0005,North,994.96,4,0,318.39
ORD-02394,2023-11-11,2023-11-15,CUST-0002,PROD-0011,North,4932.91,4,0,1578.53
ORD-02395,2023-09-06,2023-09-09,CUST-0086,PROD-0027,North,350.25,8,0.05,54.29
ORD-02396,2024-08-12,2024-08-18,CUST-0017,PROD-0012,East,3664.02,5,0.1,842.72
ORD-02397,2023-04-29,2023-05-06,CUST-0105,PROD-0009,East,3337.12,6,0,1067.88
ORD-02398,2022-01-16,2022-01-20,CUST-0099,PROD-0018,South,299.32,1,0.1,8.98
ORD-02399,2023-03-04,2023-03-07,CUST-0097,PROD-0006,East,2204.58,7,0,705.47
ORD-02400,2022-12-06,2022-12-10,CUST-0060,PROD-0023,South,363.49,5,0.05,56.34
ORD-02401,2024-10-28,2024-11-01,CUST-0095,PROD-0017,South,713.44,3,0.3,-107.02
ORD-02402,2022-10-04,2022-10-09,CUST-0101,PROD-0006,North,1985.68,5,0,635.42
ORD-02403,2024-01-13,2024-01-17,CUST-0119,PROD-0007,West,4008.04,6,0,1282.57
ORD-02404,2022-11-22,2022-11-25,CUST-0024,PROD-0028,South,125.36,2,0.1,13.79
ORD-02405,2022-12-11,2022-12-15,CUST-0058,PROD-0006,South,3215.66,4,0,1029.01
ORD-02406,2022-07-05,2022-07-08,CUST-0102,PROD-0006,North,740.43,5,0,236.94
ORD-02407,2022-01-28,2022-02-03,CUST-0090,PROD-0021,South,515.44,3,0.3,-77.32
ORD-02408,2022-01-01,2022-01-05,CUST-0118,PROD-0027,West,10.66,1,0,2.13
ORD-02409,2024-09-04,2024-09-08,CUST-0083,PROD-0002,North,2949.21,4,0.1,678.32
ORD-02410,2023-03-26,2023-03-29,CUST-0048,PROD-0025,North,105.23,3,0,21.05
ORD-02411,2023-04-01,2023-04-06,CUST-0110,PROD-0001,East,4925.44,7,0.05,1354.5
ORD-02412,2022-03-18,2022-03-22,CUST-0052,PROD-0009,South,4756.73,7,0,1522.15
ORD-02413,2024-03-11,2024-03-15,CUST-0028,PROD-0023,South,134.93,6,0,26.99
ORD-02414,2023-02-14,2023-02-18,CUST-0055,PROD-0003,South,3648.0,7,0,1167.36
ORD-02415,2023-02-10,2023-02-15,CUST-0015,PROD-0001,East,1061.32,5,0,339.62
ORD-02416,2023-02-14,2023-02-21,CUST-0013,PROD-0013,South,1585.47,5,0.3,-237.82
ORD-02417,2024-08-20,2024-08-27,CUST-0115,PROD-0013,South,4536.22,8,0.3,-680.43
ORD-02418,2023-03-03,2023-03-07,CUST-0078,PROD-0010,North,820.91,1,0.05,225.75
ORD-02419,2023-11-03,2023-11-07,CUST-0013,PROD-0017,South,599.73,1,0.4,-143.94
ORD-02420,2023-01-22,2023-01-25,CUST-0039,PROD-0023,North,57.48,3,0.05,8.91
ORD-02421,2022-06-09,2022-06-14,CUST-0022,PROD-0008,North,4682.49,7,0.05,1287.68
ORD-02422,2023-06-08,2023-06-13,CUST-0073,PROD-0025,West,103.45,3,0,20.69
ORD-02423,2024-02-15,2024-02-18,CUST-0054,PROD-0018,South,437.31,5,0.5,-144.31
ORD-02424,2023-06-30,2023-07-02,CUST-0084,PROD-0001,West,483.15,1,0.15,89.38
ORD-02425,2023-10-03,2023-10-08,CUST-0095,PROD-0009,North,4893.36,7,0.1,1125.47
ORD-02426,2022-02-02,2022-02-04,CUST-0075,PROD-0025,North,30.63,2,0.1,3.37
ORD-02427,2022-07-12,2022-07-16,CUST-0029,PROD-0015,South,1101.13,5,0.3,-165.17
ORD-02428,2022-06-18,2022-06-24,CUST-0097,PROD-0015,West,800.04,6,0.3,-120.01
ORD-02429,2022-09-27,2022-10-04,CUST-0113,PROD-0013,West,3438.19,7,0,412.58
ORD-02430,2024-01-24,2024-01-31,CUST-0039,PROD-0029,East,181.28,6,0,36.26
ORD-02431,2022-11-02,2022-11-07,CUST-0061,PROD-0030,East,48.69,2,0.1,5.36
ORD-02432,2024-02-28,2024-03-01,CUST-0038,PROD-0008,South,769.57,7,0,246.26
ORD-02433,2024-06-28,2024-07-02,CUST-0118,PROD-0014,East,650.55,4,0.5,-214.68
ORD-02434,2023-03-09,2023-03-11,CUST-0105,PROD-0013,South,215.81,2,0.3,-32.37
ORD-02435,2024-04-20,2024-04-25,CUST-0117,PROD-0019,East,573.98,2,0.5,-189.41
ORD-02436,2024-11-04,2024-11-09,CUST-0043,PROD-0007,South,7413.0,6,0.05,2038.58
ORD-02437,2023-02-25,2023-03-03,CUST-0054,PROD-0007,South,1476.53,3,0.1,339.6
ORD-02438,2024-09-13,2024-09-18,CUST-0004,PROD-0024,West,249.03,6,0.15,16.19
ORD-02439,2022-10-10,2022-10-13,CUST-0107,PROD-0004,East,181.25,1,0.15,33.53
ORD-02440,2022-06-09,2022-06-15,CUST-0111,PROD-0013,East,1792.28,8,0,215.07
ORD-02441,2022-05-23,2022-05-28,CUST-0098,PROD-0006,East,338.96,1,0,108.47
ORD-02442,2024-11-08,2024-11-14,CUST-0011,PROD-0022,West,1965.67,3,0.2,-117.94
ORD-02443,2023-02-22,2023-02-25,CUST-0060,PROD-0003,South,434.95,1,0,139.18
ORD-02444,2022-12-18,2022-12-23,CUST-0076,PROD-0010,North,3556.04,4,0.15,657.87
ORD-02445,2023-04-26,2023-04-28,CUST-0087,PROD-0025,North,262.77,6,0,52.55
ORD-02446,2022-08-20,2022-08-24,CUST-0046,PROD-0025,South,237.0,7,0,47.4
ORD-02447,2023-11-28,2023-12-04,CUST-0057,PROD-0007,North,8251.59,5,0,2640.51
ORD-02448,2023-04-21,2023-04-27,CUST-0117,PROD-0017,East,830.14,5,0.1,24.9
ORD-02449,2022-06-04,2022-06-09,CUST-0093,PROD-0018,North,3577.54,8,0.3,-536.63
ORD-02450,2023-07-10,2023-07-17,CUST-0029,PROD-0022,North,328.66,1,0.4,-78.88
ORD-02451,2022-10-18,2022-10-25,CUST-0066,PROD-0003,South,3035.84,4,0,971.47
ORD-02452,2022-11-16,2022-11-21,CUST-0081,PROD-0010,North,347.59,1,0.1,79.95
ORD-02453,2022-05-15,2022-05-20,CUST-0021,PROD-0013,North,763.29,3,0.2,-45.8
ORD-02454,2023-09-05,2023-09-11,CUST-0042,PROD-0025,West,39.22,1,0.05,6.08
ORD-02455,2023-01-12,2023-01-19,CUST-0083,PROD-0015,East,330.88,2,0.4,-79.41
ORD-02456,2022-08-19,2022-08-26,CUST-0077,PROD-0029,West,45.14,2,0,9.03
ORD-02457,2022-03-09,2022-03-15,CUST-0018,PROD-0027,North,86.65,2,0.1,9.53
ORD-02458,2023-02-03,2023-02-10,CUST-0116,PROD-0029,North,119.52,5,0,23.9
ORD-02459,2023-06-03,2023-06-07,CUST-0067,PROD-0022,West,447.93,8,0.5,-147.82
ORD-02460,2023-08-28,2023-09-04,CUST-0120,PROD-0022,North,1032.65,3,0,123.92
ORD-02461,2022-07-04,2022-07-07,CUST-0029,PROD-0015,South,401.13,1,0.3,-60.17
ORD-02462,2022-05-01,2022-05-04,CUST-0079,PROD-0013,East,2620.62,8,0.3,-393.09
ORD-02463,2023-10-14,2023-10-17,CUST-0109,PROD-0025,West,195.35,5,0.1,21.49
ORD-02464,2023-06-08,2023-06-14,CUST-0097,PROD-0003,East,4947.77,8,0,1583.29
ORD-02465,2023-05-13,2023-05-18,CUST-0106,PROD-0023,North,112.86,3,0.1,12.41
ORD-02466,2023-05-25,2023-05-31,CUST-0048,PROD-0009,West,2919.79,7,0,934.33
ORD-02467,2024-05-26,2024-05-28,CUST-0049,PROD-0013,West,732.13,7,0.2,-43.93
ORD-02468,2024-09-19,2024-09-26,CUST-0116,PROD-0006,North,1206.69,1,0,386.14
ORD-02469,2022-12-06,2022-12-11,CUST-0073,PROD-0020,North,699.64,7,0.4,-167.91
ORD-02470,2024-04-15,2024-04-18,CUST-0025,PROD-0029,South,158.47,3,0.15,10.3
ORD-02471,2023-05-23,2023-05-26,CUST-0042,PROD-0025,South,251.84,8,0.1,27.7
ORD-02472,2024-07-12,2024-07-18,CUST-0024,PROD-0012,West,769.74,7,0,246.32
ORD-02473,2022-04-11,2022-04-17,CUST-0111,PROD-0026,North,133.07,4,0,26.61
ORD-02474,2022-06-23,2022-06-26,CUST-0017,PROD-0013,North,119.91,1,0.5,-39.57
ORD-02475,2024-08-13,2024-08-18,CUST-0019,PROD-0027,East,84.75,2,0,16.95
ORD-02476,2022-03-11,2022-03-15,CUST-0094,PROD-0030,South,101.39,4,0.15,6.59
ORD-02477,2024-10-12,2024-10-16,CUST-0020,PROD-0029,East,273.54,8,0.05,42.4
ORD-02478,2024-02-25,2024-02-29,CUST-0021,PROD-0024,West,114.66,3,0,22.93
ORD-02479,2022-04-24,2022-04-30,CUST-0024,PROD-0008,South,357.48,4,0.05,98.31
ORD-02480,2022-07-29,2022-08-04,CUST-0034,PROD-0018,West,2356.64,7,0.4,-565.59
ORD-02481,2022-03-11,2022-03-18,CUST-0110,PROD-0012,South,2144.85,3,0,686.35
ORD-02482,2022-01-06,2022-01-11,CUST-0079,PROD-0014,South,1714.39,7,0.5,-565.75
ORD-02483,2023-08-18,2023-08-20,CUST-0040,PROD-0008,West,2412.09,5,0,771.87
ORD-02484,2022-05-29,2022-06-05,CUST-0025,PROD-0016,East,370.32,6,0.3,-55.55
ORD-02485,2024-10-12,2024-10-15,CUST-0083,PROD-0006,North,936.84,6,0.15,173.32
